Air_Quality_Index,Forest_Cover,Industrial_Emissions,Water_Proximity,Nitrogen_Oxide_Level,Average_Temperature,Years_Since_Deforestation,Distance_to_Urban_Area,Road_Density,Environmental_Tax,Parks_to_Residents_Ratio,Biodiversity_Index,Local_Stress_Index,Environmental_Health_Score
0.05599141530112327,17.940760607576113,2.5175260872625267,-0.1024186824329205,0.2360487844179175,6.622363207681146,65.16574507991423,4.17794170411374,0.9895657207013108,295.9920611575594,15.269481115451926,397.00877104261576,4.998497057507316,24.025373729677483
0.013483569882881534,-0.0863990769679816,7.001081218191043,0.18540925663341884,0.48738495447536945,6.328361887001846,78.91704637709967,4.859362392301525,2.0393307050005323,241.96995340512794,17.904691179448815,396.9691618575121,9.18527563520767,21.42069236020876
0.09205885381006924,0.004852162794482699,7.243596380316525,0.1221033695525353,0.6490511181510854,7.240551264634225,61.00372674347154,5.104749645001954,1.9261942916338608,241.89943986243105,17.766475591813197,392.85731184342933,4.200732980955922,34.67120939231321
0.18467298564080256,-0.08309501164110378,2.199791078346265,0.05820977034686158,0.5818946352939438,6.906131348851391,45.779338872030394,6.093513214001315,3.018125116260205,222.03601641839458,18.565893528669843,394.53017877414885,2.862918119727131,33.424503866431536
0.0456346625276664,0.027045682577983884,2.1148581996385554,-0.022648409884983192,0.4789659415274626,7.105263318639492,54.26102161695893,6.130906579585892,3.0460271624982305,221.946235424222,18.774365177554017,396.8997213889333,5.202164737119768,36.17300481031749
0.006436304305081946,-0.005023810944913696,2.131611416594568,-0.09594392367234798,0.4088363814367953,6.400491008576209,58.71569729609685,6.20885408592786,3.0194842340270136,222.06554038298503,18.679512333613527,394.0666909597984,5.120457203907495,28.545654905681424
0.24621128155073913,12.476105195313359,7.837965269180568,-0.037220677607105304,0.6047122596637311,6.10958167193447,66.5413468730436,5.449341975048645,4.8980304680291145,310.8929808437106,15.203139586553277,395.5655936043296,12.296343149968507,23.0594177956204
0.2212934729152909,12.40924363379584,7.912416594640192,0.10887486197041861,0.42664538002955316,6.263845444394241,96.12242164042907,5.946917442129354,5.020636177132545,311.1719040612842,15.360757830639951,396.8625465849249,19.283665735775898,27.11035381539492
0.1642925614065048,12.442322866943167,7.92228354880355,0.1884586305934609,0.571635776935622,5.506428262355362,100.07146097906366,6.028954544864078,5.146219593871764,310.9103667341408,15.19794394426495,386.5320074425218,30.084863929502404,16.643115211776173
0.22429600435859648,12.575539122582576,7.812629999606142,0.1543243528272189,0.5745470159166627,6.009493411099984,85.69500587214226,6.435314057463454,5.044863576451453,311.02193023372007,15.228918367311872,386.5142661410866,17.132021657794883,18.873996374981953
0.17854823071875378,12.550091718762438,7.867564540773902,-0.04888494217862741,0.630020990749888,6.306042014525082,94.41590740649559,6.381370997760492,5.096198718907184,311.0791859310388,15.082107650870167,392.4531856951672,20.572129494568514,14.911998801830924
0.07089702464297432,12.402244475520146,8.084227035861186,-0.11196174332890113,0.7999660038911078,5.883149508932467,82.86637452613189,6.477855655158442,4.976298802998738,310.94293595697997,15.178033054764903,396.9193379451924,13.283395838058023,18.926918092025513
0.11797622715660341,12.509933230542922,8.042754317010072,0.014088624691120395,0.5632415967178768,5.867298294957563,39.042548993324026,5.266892225549425,5.074990023942371,311.0852468643433,15.26095260452086,390.36518229545726,15.700488835229924,21.67842128736718
0.4384319755342202,0.0751387123371789,8.183632366967403,-0.17684393655628516,0.48710363742925017,5.918151721154418,61.91972469236452,4.704271938895053,4.027926783821653,306.87708164021996,20.844462626615876,396.90156822364713,8.226696238094624,20.28222385420086
0.46546821674869665,-0.1669405281121372,8.143800347816821,0.03231677141847815,0.5354425687808005,6.338671648634552,84.36283263027696,4.5259542935074775,3.904908927031277,307.14521176991826,21.02008450931157,380.2100268424311,10.228960900862242,18.34697842587875
0.5711612470759028,0.054336019237993506,8.152003132671826,-0.014760258629866869,0.36109240951108823,5.8772959825360696,56.429055899757245,4.510907820165618,4.031852100479887,307.0014149264966,21.01007910726448,395.72230565552525,8.315219844369098,19.8377729777106
0.9526468879665576,-0.06626237589458467,8.201351797273043,-0.046603650186824226,0.4685286868910942,5.797238249924576,29.27114513041243,4.487287194748426,3.900830333655969,306.9403588592031,21.004128745558745,387.0143541509121,6.606425476360734,22.915973361520443
0.8156247332595274,0.05705986685931594,8.03772074348016,-0.15947030672667956,0.49707175618868965,5.933522599582906,81.62162464788756,4.1279783636554175,3.936711972511521,306.97008182275727,21.103715889865825,386.7891127876933,14.665966608978595,17.632816605395732
0.7119075924478789,-0.07632591565425169,8.114262346257666,0.051360010656971655,0.4855911602065408,5.55813832954294,36.773493657583685,3.8197786742940165,4.018932830729238,307.0808919269393,21.03344385148485,289.10675098229865,11.764536072407788,20.149570198418736
0.5845696298664709,-0.1804882100664519,7.973141592612242,-0.053270083966191144,0.5532354872033722,5.935844277286993,69.41432279061732,3.7208236022984074,4.029724427338013,306.94155447081494,21.147807189835646,390.87760352695324,11.28935234964386,18.139217610738438
1.3983548768921554,-0.16275424378831627,8.179922312260528,-0.1169916835710288,0.45575800676177997,5.411401668776205,98.0444453220513,3.5789078295021444,3.881076753492287,306.9250642310577,20.900641048440598,376.5055659732978,21.00372962984309,13.423461241297002
0.8294623699513465,0.0048084946661382,8.204719593970275,-0.28722622132816494,0.6501030667324472,5.777007561486095,89.2204389031603,4.131759222051373,4.1053985771182875,306.9778463402416,21.013592456721835,392.2560859793862,13.742880696999237,19.7740941486597
1.2392228204687923,0.025972250172148187,8.091681353770063,-0.0027514905050636256,0.5380207064918198,6.329096517537178,91.57978504739239,4.072738581984204,4.057200627830047,306.882303788723,21.008446678638993,397.0186145474042,18.727215323682174,15.07105194127903
0.8459551813786543,-0.09043166251044087,8.297398676329005,0.1772251596669744,0.5370699678861386,5.85196141773709,99.96043192882438,4.100366097685108,3.929527156438912,307.1820543907942,20.89307455062449,394.694032397982,19.953823723081616,14.505844948070566
0.6958217275474817,0.06385924587773739,8.017423433699767,0.166125921454787,0.5052105283487083,5.837170726812364,94.13174532612501,4.42250746882057,3.8462415203550826,306.94336054087853,21.095629500209135,394.27468227546524,16.185666100891616,15.691262032254043
0.8516322589709866,-0.166152006226896,7.993562511979018,-0.045709625658627184,0.5535190683858979,5.652462908612244,85.66671395956175,4.562031801271556,3.9855095420918567,307.083161678618,21.232467330585283,303.3946048293603,16.518747375368076,13.94217169330031
0.5568106422577697,-0.006607979864731658,8.162445181855999,-0.06022120603617806,0.6205098264667634,5.549425226098312,90.29066131411,4.704433965677809,3.955405628613884,307.0209470083648,20.998299392551615,376.8046137886309,14.83330429515295,16.594034568800783
0.9933398018345672,-0.12110161997624568,8.244709830261217,0.04687742560750238,0.45128697842890997,6.047337550659716,88.74706678875516,4.543801755476132,4.011314045705302,306.9015465949518,21.050502108827377,306.41826535514775,17.208193521638176,14.629833414171259
0.7129261310081194,-0.06518361078021592,8.308392769145787,-0.09983854391882915,0.47218835109247437,6.527782117284309,94.24855296908193,4.424951779912615,3.9636883338844435,306.99940452907873,21.008451847581533,388.0524932545303,12.741214369509201,18.31902751642327
0.9732806250206724,0.004739867131641402,8.094111573713107,0.0301791899819466,0.5076273971223335,6.766427013953783,87.33215932113391,4.370198373857394,3.799254313925499,307.07840027793105,20.928641533009284,380.0557228026119,12.003061084876622,21.01878003380425
1.0706393387770603,-0.08604133652839524,8.24786808334313,0.07660802783846904,0.40341290765267857,5.6116104047707465,94.27549330716472,4.265078572593268,3.9611653061698844,306.98117386649136,20.8179239722198,360.21094385306424,22.48665789817074,12.6212825930013
1.5399478184508937,-0.03845555442298254,8.13614915304993,0.12269332238843077,0.45607421402785026,6.080568716140336,100.00184016307834,4.194405194360587,3.9694380888931686,307.1193112945851,20.929422651690462,376.7023328228281,13.074992371524939,14.520335945999877
1.3866402775262066,0.10062928092144406,8.122737270005919,-0.01001540764799528,0.4903779126455341,5.857457537394041,82.02252641172475,3.862993891128797,4.0633661024774055,307.10215153927817,20.860804161904827,232.61133943919666,27.62046456263408,13.268174340881513
1.0459489071044101,-0.057689186952314876,8.228365993748668,-0.020367375017696587,0.6254389180712728,5.726538375567431,95.06927227551168,3.815895585430171,3.930180032538895,307.09189148546585,21.17041020780591,358.81589940016744,18.456285369303323,13.19625028858001
1.6950744912103188,0.08356921120651419,8.205232287841342,-0.0877982586756561,0.5642561329001925,6.006465367763697,96.77306695034534,3.6766045082505547,4.167867467337256,306.9540343227727,20.988489030607678,248.29117975612272,20.57378277453883,13.377382064218732
-0.05791436499710223,-0.11297068546576182,5.802360784301575,-0.082688035403986,0.5183589911367544,5.892189916083978,68.37025146581297,3.2964717273471504,4.808835944934824,278.89201575522185,19.16540806709528,396.8896413146594,9.593924319829817,19.119664605497896
0.11832635950047554,0.05298041779152828,6.107654034972589,-0.022647889190152676,0.5840897962167972,5.741418460520977,61.42023287964228,3.296362437168388,5.131116749780262,278.9386412394637,19.28891538247878,377.53861248324455,11.463420786237467,20.076747934455412
-0.11582701238797756,0.14415686206579004,6.098009135414745,0.03673655068161781,0.4852628211600603,5.915113624182365,41.663185689908914,3.8275765068100776,4.97756810291219,279.01962409406667,19.087824889714412,396.9970316201788,8.697325809511797,20.999828584633093
0.042231395110156944,-0.24716445001272894,5.897443729849047,0.09135846262332495,0.538046484992889,6.051845111665667,30.1266967004476,4.059777140301696,5.085958487234356,279.0545786713532,19.123313596199544,393.4718759960128,10.23409541737978,24.808953658307665
0.047316123586912354,74.92031047445295,2.989580353343741,-0.0803178950680345,0.41767782470675036,6.571537943004258,21.98180619225578,5.53423390619884,3.0079801484058732,251.78284285952395,18.306807226924864,395.6520583537737,4.193474159091479,31.0365407772
0.10743665799954105,75.05770721271806,2.999403018628274,0.14926885689595218,0.4545362349399628,7.027823799496002,15.87751554940348,5.593136750214426,3.1139555536025467,251.99918867983882,18.40287689914235,395.49290482789075,2.028058675842771,34.75612798989431
0.14457682811899705,-0.02030453860429927,6.936067376582391,-0.02711236010425688,0.3897241342388418,6.625140858536645,2.9553040085852356,5.598610498044444,2.961263803544719,233.01580892253233,17.950168504516878,385.3721420256787,4.752701103311065,26.577473735750868
0.12993517176117594,0.03711458733713088,6.8549694846154585,-0.002136729434843616,0.20411828417235708,6.139032335199321,6.623402445435315,5.728025374991089,2.8901379574822186,232.97224557436846,17.924832514251587,383.45986691603395,5.789301541090163,25.06215683401267
0.12924963044107113,-0.06039851867158206,6.842837663206195,-0.07472116791478234,0.4345720837813696,6.205979538295826,6.475147138192555,5.59154923747959,3.1420504287271065,233.1291273839016,17.9078117735236,394.46376965731235,7.33689747248527,24.7192651532648
-0.025162199036742744,0.008658978747289992,6.907444592900855,-0.24242402602729418,0.590274813609994,6.331079309102997,40.12005316584739,5.6513305122802935,2.9886519354117858,233.0421780074251,17.940023585552677,389.4559531469589,9.632235047089576,21.236539424192515
0.09943557916052913,-0.015567723539207948,7.027272901925937,0.08840453963610498,0.5406215402241592,5.570803297422584,33.8140359869848,5.008587301658342,3.0221558473624213,233.1310191908081,17.920165290512923,397.07665118003274,10.126301964556042,19.296083788455725
0.14229612290402124,0.11677820616598074,6.964360015459444,0.07368438970924333,0.5445397484591171,5.932417723875243,33.10329302964128,5.224358400644156,3.1234751914044794,232.97840394796498,17.797002772522305,397.00386060692085,14.205196425933183,19.93454664290017
0.3349822226218916,0.025442084330121312,6.872938566791389,-0.02813275571182134,0.5716130721806219,6.129685877346581,85.3882813538293,5.649777032189824,2.8968044757905567,233.0937477492507,17.904607922163315,392.74931583376997,18.76559019717377,16.39504854838117
0.2882318289568461,0.03376026620752022,6.987169871064834,0.0066990717224871925,0.45686575909614374,5.427063640449013,95.28141542478072,5.976837933369402,3.0595490897639257,233.16350663945275,17.792631134108223,396.84890108298043,30.798552762820112,14.437353368341178
0.0434659844637266,-0.04118769661224674,6.625145737936992,0.051593921770409945,0.4677315707405596,5.777862048419514,62.03099989831656,6.148112088958852,2.941010524353711,233.13116934492726,17.90810825429008,396.6446450403944,16.21477559074001,19.54554344839153
0.1211383969394795,20.95123937759275,5.75487657003721,-0.15625458568865427,0.377234810456565,6.000210547260687,45.69434115111002,7.045063875210479,3.9867830644355626,242.89078584065712,16.751935205851176,395.5431615077527,13.373817532834114,19.640898154426655
0.004861771958368344,20.95674418121804,5.46602862212219,-0.05290526773462948,0.407392714397295,6.153915919566793,63.121897078979366,6.666755577686028,4.007227896538429,242.97463239224575,17.053938162278286,393.93739875041837,9.451036711354089,20.544005992902314
-0.01409220003059588,21.03944521423783,5.603755905859686,0.07942646796218272,0.5005771149771141,6.505687934698246,20.90488981359614,6.94062332397868,3.8499778138553062,242.965483529455,16.79601056162483,396.9390366194395,5.433033456435441,24.843185568657994
0.1109776288840868,20.957901551917974,5.528033010537385,-0.12542894231692495,0.5593884437168817,6.120356888241863,21.414358793650514,6.929344087040073,3.9221162957179567,243.04892545350762,16.659576043373843,396.8846094773025,8.352190521416729,23.44572130636925
0.1166999522495951,75.02897748568964,3.8705318524279093,0.02935579321666293,0.39605537243190003,5.9976469233810885,47.41820207746129,7.222362116197297,3.135107289241314,469.06863535550144,21.08658197893231,396.8679614940563,14.917181014327385,18.860661770225533
0.10623801191161986,90.20754007986454,1.336082678737852,-0.13565818046234052,0.35798107351485886,7.1864322712503785,21.975971229548417,8.797313333647317,5.08861911885848,225.91611073259742,17.951935874563787,395.7520601069493,4.959809763348778,35.32375820493971
-0.06337175232226386,85.08711247034317,0.6932298798688108,0.046642998243352635,0.4100527958856597,6.251075280540123,35.6905541285558,9.221214496302622,1.9937360422672765,313.0067838513917,17.467336394615252,396.806003217085,5.688384501097195,24.623963635878386
-0.01660123758512146,99.96739764678321,1.3546503881730716,-0.003564148229748357,0.4711206748929115,6.795701936260434,40.54196099720241,8.302052374004658,5.024312345851289,255.7980072667844,15.041054760006128,392.94766510408004,3.804494539490945,31.5606388417967
0.1875763431403564,25.120121392216394,5.125307942112081,-0.16151318159055095,0.30861451838664583,6.064996143560235,29.11361170394102,7.7324064513028,7.970575749436354,284.14419450058017,19.541757202597637,390.8515907631133,6.890196090017176,23.338243331569256
0.2008345127122359,24.959192462697846,5.177704082722312,0.11647393544571714,0.2233819046862762,5.920647542538464,47.327946493165776,6.860089054855082,8.135658338582799,283.94876257593234,19.7816837011431,396.8902474616254,9.165259247723313,19.46878367988045
0.10140257621547101,24.796187546482216,5.137682189106026,-0.07345915767980492,0.39794631505084166,5.864743813468413,66.30417246640589,7.430381209578592,7.9799647422205835,284.00558639398446,19.561940129410033,395.14278110735745,13.336860321916301,18.660288466843213
0.1531441023336183,24.89919136890826,5.001700777581143,-0.0810252437014381,0.33092875740858413,5.920269834491322,93.4583544303012,6.8185682818957485,8.023184209213484,283.9690350286012,19.65638445584925,378.1752478156953,14.443480754049983,15.995852822200085
-0.0003634974006028191,24.812920807897413,5.229626681944714,0.020056919723094285,0.4021859802352689,6.451717661868843,67.78704827531365,7.303713000153146,8.114603014414207,284.11460275750136,19.6742379514489,396.81891060638,6.649780059196482,22.090096077546814
0.006879337591932919,24.96484865159587,5.080624341683869,0.11486373494287153,0.43822196811825287,6.767802273480839,43.457985728529515,7.9018100618332445,7.922262851515409,283.71624935586027,19.69303665466999,395.6166814043285,9.385284048898829,25.1796665201675
0.1007625822394198,17.501841837918956,1.2243418101340247,-0.1015821818978397,0.3707751590976987,7.188843088220529,59.42931074320126,9.144914705377836,3.1558789184496896,215.9983389657674,18.668916445707435,393.1659509893668,8.158990495909084,32.914650451993865
0.1714640028570823,80.16764373122753,3.327188483903409,0.006167984984797165,0.5432467534470746,6.06531106660154,17.88555556590207,6.719698480924994,3.8469538590256622,336.9894181242502,16.03163657177136,396.98648244384907,4.612881602591581,23.43305630863665
